,location,total_sqft,bath,price,BHK,price_per_sqft
4265,Jakkur Plantation,1717.0,3.0,120.0,3,6988.934187536401
4266,Jakkur Plantation,1800.0,4.0,115.0,3,6388.888888888889
4267,Jakkur Plantation,1719.0,3.0,110.0,3,6399.069226294358
4268,Jakkur Plantation,1368.0,2.0,87.0,2,6359.649122807017
4269,Jakkuru Layout,1340.0,2.0,55.7,2,4156.7164179104475
4270,Jakkuru Layout,1200.0,2.0,54.0,2,4500.0
4271,Jakkuru Layout,1200.0,2.0,54.0,2,4500.0
4272,Jakkuru Layout,1200.0,2.0,54.0,2,4500.0
4274,Jalahalli,2250.0,3.0,160.0,3,7111.111111111111
4275,Jalahalli,1694.0,2.0,125.0,2,7378.984651711924
4277,Jalahalli,1400.0,1.0,80.0,2,5714.285714285715
4278,Jalahalli,1045.0,2.0,76.77,2,7346.411483253589
4280,Jalahalli,2113.0,3.0,155.0,3,7335.541883577851
4281,Jalahalli,1932.0,4.0,135.0,3,6987.577639751553
4282,Jalahalli,1045.0,2.0,58.0,2,5550.239234449761
4283,Jalahalli,1200.0,4.0,90.0,4,7500.0
4284,Jalahalli,1020.0,2.0,52.0,2,5098.0392156862745
4285,Jalahalli,2384.0,4.0,165.0,3,6921.140939597315
4286,Jalahalli,790.0,2.0,49.5,2,6265.822784810127
4289,Jalahalli,1569.0,3.0,118.0,3,7520.713830465264
4290,Jalahalli,600.0,1.0,37.0,1,6166.666666666667
4291,Jalahalli,615.0,1.0,46.0,1,7479.674796747968
4293,Jalahalli,905.0,2.0,55.0,2,6077.348066298343
4294,Jalahalli,1000.0,2.0,70.0,2,7000.0
4295,Jalahalli,615.0,1.0,46.0,1,7479.674796747968
4297,Jalahalli,1470.0,2.0,102.0,3,6938.775510204082
4298,Jalahalli,1244.0,2.0,88.0,2,7073.954983922829
4299,Jalahalli,1407.0,2.0,98.49,2,7000.0
4300,Jalahalli,1200.0,2.0,66.0,1,5500.0
4302,Jalahalli,1045.0,2.0,76.77,2,7346.411483253589
4304,Jalahalli,2086.0,3.0,160.0,3,7670.182166826462
4306,Jalahalli,1313.0,2.0,68.0,2,5178.979436405179
4309,Jalahalli East,750.0,1.0,40.0,1,5333.333333333333
4310,Jalahalli East,1260.0,2.0,60.0,3,4761.9047619047615
4311,Jalahalli East,1020.0,2.0,58.0,2,5686.274509803921
4312,Jalahalli East,1300.0,2.0,63.0,3,4846.153846153846
4313,Jalahalli East,775.0,1.0,34.1,1,4400.0
4314,Jalahalli East,1010.0,2.0,52.0,2,5148.514851485149
4315,Jalahalli East,1010.0,2.0,52.0,2,5148.514851485149
4316,Jalahalli West,469.0,1.0,25.0,1,5330.490405117271
4317,Jalahalli West,1250.0,2.0,62.0,2,4960.0
4318,Jalahalli West,1355.0,2.0,75.0,2,5535.055350553505
4319,Jalahalli West,745.0,2.0,36.0,2,4832.214765100671
4320,Janatha Colony,1100.0,2.0,57.6,2,5236.363636363636
4321,Jaya Mahal layout,1650.0,3.0,175.0,3,10606.060606060606
4322,Jayamahal,1800.0,3.0,220.0,3,12222.222222222223
4323,Jayamahal,1175.0,2.0,70.0,2,5957.446808510638
4324,Jayamahal Extension,2250.0,4.0,400.0,4,17777.777777777777
4325,Jayanagar,3095.0,3.0,375.0,3,12116.316639741519
4326,Jayanagar,1875.0,2.0,235.0,3,12533.333333333334
4327,Jayanagar,900.0,2.0,110.0,2,12222.222222222223
4328,Jayanagar,1036.0,2.0,110.0,2,10617.760617760618
4329,Jayanti Nagar,1200.0,3.0,70.0,2,5833.333333333333
4330,Jayanti Nagar,760.0,2.0,37.49,2,4932.894736842105
4331,Jeevan bima nagar,1740.0,3.0,120.0,3,6896.551724137931
4332,Jeevan bima nagar,984.0,2.0,125.0,2,12703.252032520326
4334,Jigani,918.0,2.0,52.0,2,5664.488017429194
4335,Jigani,918.0,2.0,48.0,2,5228.75816993464
4337,Jigani,914.0,2.0,47.0,2,5142.231947483589
4338,Jigani,927.0,2.0,55.0,2,5933.117583603021
4339,Jigani,920.0,2.0,46.0,2,5000.0
4340,Jigani,2400.0,4.0,130.0,3,5416.666666666667
4341,Jigani,918.0,2.0,45.0,2,4901.9607843137255
4342,Jigani,918.0,2.0,63.2,2,6884.531590413943
4343,Jigani,933.0,2.0,43.0,2,4608.788853161844
4344,Jigani,918.0,2.0,55.0,2,5991.285403050109
4345,Jigani,2400.0,3.0,149.0,3,6208.333333333333
4346,Jigani,4303.5,2.6926096474673513,226.0,4,5251.539444638085
4347,Jigani,937.0,2.0,44.0,2,4695.837780149413
4349,Jigani,923.0,2.0,50.0,2,5417.118093174431
4352,Jigani,1221.0,3.0,72.0,3,5896.805896805897
4353,Jigani,918.0,2.0,49.0,2,5337.690631808279
4355,Jigani,914.0,2.0,49.0,2,5361.050328227571
4356,Jigani,918.0,2.0,50.0,2,5446.623093681917
4357,Jigani,1200.0,3.0,65.0,3,5416.666666666667
4358,Jigani,914.0,2.0,55.0,2,6017.505470459519
4362,Jigani,1221.0,3.0,75.0,3,6142.506142506142
4363,Jigani,1252.0,3.0,70.0,3,5591.054313099042
4366,Jigani,939.0,2.0,39.0,2,4153.35463258786
4367,Jigani,1221.0,3.0,70.0,3,5733.005733005733
4370,Jigani,943.0,2.0,48.0,2,5090.1378579003185
4371,Jigani,918.0,2.0,56.0,2,6100.217864923748
4374,Jigani,943.0,2.0,49.5,2,5249.204665959703
4375,Jinkethimmanahalli,1200.0,2.0,85.0,2,7083.333333333333
4376,Jnana Ganga Nagar,1320.0,2.0,95.0,3,7196.969696969697
4377,Jnanabharathi Layout,2400.0,3.0,142.0,4,5916.666666666667
4378,Judicial Layout,1300.0,3.0,64.0,3,4923.076923076923
4379,Judicial Layout,2070.0,3.0,162.0,3,7826.086956521739
4380,Judicial Layout,1700.0,3.0,155.0,3,9117.64705882353
4381,Judicial Layout,1100.0,2.0,53.0,3,4818.181818181818
4382,Judicial Layout,1165.0,2.0,49.61,2,4258.369098712446
4383,Judicial Layout,5400.0,4.0,700.0,5,12962.962962962964
4384,Judicial Layout,1500.0,3.0,162.0,4,10800.0
4385,Judicial Layout,900.0,2.0,40.0,2,4444.444444444444
4386,Judicial Layout,1989.0,4.0,155.0,3,7792.860734037205
4387,"Judicial Layout, Kanakapura Road, ",1300.0,3.0,64.0,3,4923.076923076923
4388,"Judicial Layout, Kanakapura Road, ",1100.0,3.0,53.0,3,4818.181818181818
4389,Jyothi Nagar,959.0,2.0,42.5,2,4431.699687174139
4390,KEB Colony,1500.0,3.0,90.0,3,6000.0
4391,KR Garden,925.0,2.0,63.0,2,6810.810810810811
4392,KR Garden,1200.0,2.0,135.0,2,11250.0
4393,KR Garden,1050.0,2.0,65.0,2,6190.476190476191
4394,KR Layout,950.0,1.0,40.0,1,4210.526315789473
4395,KR Layout,1050.0,2.0,41.0,1,3904.7619047619046
4396,KR Puram,1277.5,2.0,56.8,2,4446.183953033268
4397,KR Puram,930.0,2.0,39.0,2,4193.548387096775
4398,KR Puram,1155.0,2.0,42.74,2,3700.4329004329006
4399,KR Puram,1225.0,2.0,46.55,2,3800.0
4400,KR Puram,1100.0,2.0,47.0,2,4272.727272727273
4401,KR Puram,1200.0,2.0,71.0,2,5916.666666666667
4403,KR Puram,750.0,2.0,25.0,2,3333.3333333333335
4405,KR Puram,1015.0,2.0,43.0,2,4236.453201970443
4406,KR Puram,1470.0,2.0,86.0,2,5850.340136054422
4407,KR Puram,714.0,1.0,28.0,1,3921.5686274509803
4408,KR Puram,1142.0,2.0,51.0,2,4465.84938704028
4409,KR Puram,1115.0,2.0,33.45,2,3000.0000000000005
4410,KR Puram,1021.0,2.0,48.0,2,4701.273261508325
4411,KR Puram,1559.0,3.0,69.315,3,4446.119307248236
4412,KR Puram,1035.0,2.0,40.5,2,3913.0434782608695
4413,KR Puram,1550.0,2.0,71.0,2,4580.645161290323
4414,KR Puram,1192.5,2.0,51.22,2,4295.17819706499
4415,KR Puram,1100.0,2.0,46.0,2,4181.818181818182
4416,KR Puram,1290.0,2.0,49.02,2,3800.0
4417,KR Puram,1100.0,2.0,43.0,2,3909.090909090909
4418,KR Puram,950.0,2.0,40.0,2,4210.526315789473
4419,KR Puram,1156.0,2.0,72.0,2,6228.3737024221455
4420,KR Puram,1000.0,2.0,60.0,2,6000.0
4423,KR Puram,1001.0,2.0,30.0,2,2997.002997002997
4424,KR Puram,750.0,2.0,40.0,2,5333.333333333333
4426,KR Puram,2000.0,6.0,85.0,6,4250.0
4427,KR Puram,1000.0,2.0,44.5,2,4450.0
4428,KR Puram,1200.0,2.0,47.0,2,3916.6666666666665
4429,KR Puram,1200.0,1.0,65.0,2,5416.666666666667
4430,KR Puram,1583.0,2.6926096474673513,70.445,3,4450.0947567909025
4431,KR Puram,1076.0,2.0,67.0,2,6226.7657992565055
4432,KR Puram,1140.0,2.0,43.32,2,3800.0
4433,KR Puram,4300.0,6.0,175.0,6,4069.767441860465
4434,KR Puram,1200.0,2.0,42.0,2,3500.0
4436,KR Puram,1040.0,2.0,50.0,2,4807.692307692308
4437,KR Puram,1200.0,4.0,83.0,4,6916.666666666667
4438,KR Puram,734.0,2.0,22.0,2,2997.275204359673
4439,KR Puram,1120.0,2.0,36.0,2,3214.285714285714
4440,KR Puram,1150.0,2.0,42.0,2,3652.1739130434785
4441,KR Puram,4600.0,9.0,200.0,9,4347.826086956522
4442,KR Puram,1050.0,2.0,55.0,2,5238.0952380952385
4443,KR Puram,1057.0,2.0,30.0,2,2838.2213812677387
4444,KR Puram,1085.0,2.0,46.5,2,4285.714285714285
4445,KR Puram,1700.0,3.0,105.0,3,6176.470588235294
4446,KR Puram,1200.0,2.0,72.0,2,6000.0
4447,KR Puram,3628.0,4.0,246.0,4,6780.595369349504
4448,KR Puram,2000.0,2.0,75.0,2,3750.0
4449,KR Puram,1100.0,2.0,45.0,2,4090.909090909091
4450,KR Puram,1035.0,2.0,40.0,2,3864.7342995169083
4451,KR Puram,1116.0,2.0,45.0,2,4032.2580645161293
4452,KR Puram,1290.0,2.0,69.0,2,5348.837209302325
4453,KR Puram,1300.0,2.0,57.0,3,4384.615384615385
4454,KR Puram,866.28,2.0,36.38,2,4199.565960197628
4455,KR Puram,1096.0,2.0,43.0,2,3923.3576642335765
4456,KR Puram,1204.0,2.0,58.0,2,4817.275747508305
4457,KR Puram,700.0,1.0,21.5,1,3071.4285714285716
4458,KR Puram,1205.0,2.0,45.79,2,3800.0
4459,KR Puram,1827.0,3.0,97.0,3,5309.250136836344
4460,KR Puram,1075.0,2.0,32.25,2,3000.0
4462,KR Puram,1100.0,2.0,39.9,2,3627.2727272727275
4463,KR Puram,2283.0,2.6926096474673513,121.0,4,5300.043802014893
4464,KR Puram,2800.0,6.0,110.0,7,3928.5714285714284
4465,KR Puram,1020.0,2.0,39.0,2,3823.529411764706
4466,KR Puram,1200.0,2.0,75.0,2,6250.0
4467,KR Puram,1245.0,2.0,60.0,2,4819.277108433735
4468,KSRTC Layout,1200.0,2.0,62.5,2,5208.333333333333
4469,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4470,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4471,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4472,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4473,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4474,KUDLU MAIN ROAD,1464.0,2.0,56.0,2,3825.136612021858
4475,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4476,KUDLU MAIN ROAD,1464.0,3.0,56.0,3,3825.136612021858
4477,Kachanayakanahalli,861.0,2.0,35.0,2,4065.040650406504
4478,Kachanayakanahalli,827.0,2.0,34.0,2,4111.24546553809
4479,Kacharakanahalli,1256.0,2.0,60.0,2,4777.070063694267
4480,Kacharakanahalli,1850.0,3.0,98.0,3,5297.2972972972975
4481,Kacharakanahalli,1400.0,3.0,69.0,3,4928.571428571428
4482,Kacharakanahalli,1256.0,2.0,60.0,2,4777.070063694267
4483,Kada Agrahara,1115.0,2.0,40.0,2,3587.4439461883408
4484,Kada Agrahara,909.0,2.0,40.0,3,4400.4400440044
4485,Kada Agrahara,935.0,2.0,35.0,2,3743.3155080213905
4486,Kadabagere,675.0,1.0,15.0,2,2222.222222222222
4487,Kadabagere,520.0,2.0,29.0,1,5576.923076923077
4488,Kadubeesanahalli,1665.0,3.0,70.0,3,4204.204204204204
4489,Kadubeesanahalli,1532.0,3.0,115.0,3,7506.527415143603
4490,Kadubeesanahalli,1545.0,2.0,66.0,3,4271.844660194175
4491,Kadubeesanahalli,1424.0,2.0,75.0,3,5266.853932584269
4492,Kadubeesanahalli,1257.0,2.0,93.0,2,7398.568019093079
4493,Kadubeesanahalli,1365.0,3.0,80.0,3,5860.805860805861
4494,Kadubeesanahalli,1257.0,2.0,105.0,2,8353.221957040572
4495,Kadubeesanahalli,1184.0,2.0,55.0,2,4645.27027027027
4496,Kadubeesanahalli,1185.0,2.0,55.0,2,4641.350210970464
4497,Kadubeesanahalli,1140.0,2.0,78.0,2,6842.105263157895
4499,Kadugodi,1762.0,3.0,91.45,3,5190.124858115778
4500,Kadugodi,1198.0,2.0,58.0,2,4841.402337228715
4502,Kadugodi,1890.0,4.0,127.0,3,6719.576719576719
4503,Kadugodi,3750.0,4.0,210.0,4,5600.0
4504,Kadugodi,1762.0,3.0,110.0,3,6242.905788876277
4505,Kadugodi,1900.0,3.0,108.0,3,5684.210526315789
4506,Kadugodi,1314.0,2.0,68.2,2,5190.258751902587
4507,Kadugodi,1645.0,2.0,82.0,3,4984.802431610942
4508,Kadugodi,1100.0,2.0,45.0,2,4090.909090909091
4510,Kadugodi,1314.0,2.0,78.0,2,5936.07305936073
4511,Kadugodi,1762.0,3.0,112.0,3,6356.413166855846
4512,Kadugodi,1314.0,2.0,83.0,2,6316.590563165905
4513,Kadugodi,925.0,1.0,40.7,1,4400.000000000001
4514,Kadugodi,1351.0,2.0,78.0,3,5773.501110288675
4515,Kadugodi,1010.0,2.0,50.0,2,4950.495049504951
4516,Kadugodi,1890.0,4.0,125.0,3,6613.756613756614
4517,Kadugodi,1152.0,2.0,61.0,2,5295.138888888889
4518,Kadugodi,1394.0,2.0,56.0,2,4017.2166427546626
4519,Kadugodi,1762.0,3.0,112.0,3,6356.413166855846
4520,Kadugodi,1890.0,4.0,125.0,3,6613.756613756614
4524,Kadugodi,1088.0,2.0,44.0,2,4044.1176470588234
4525,Kadugodi,1875.0,2.0,110.0,3,5866.666666666667
4526,Kadugodi,1150.0,2.0,42.0,2,3652.1739130434785
4527,Kadugodi,1762.0,3.0,109.0,3,6186.152099886493
4528,Kadugodi,1314.0,2.0,80.0,2,6088.2800608828
4529,Kadugodi,1196.0,2.0,60.0,2,5016.722408026756
4530,Kadugondanahalli,800.0,1.0,45.0,2,5625.0
4531,Kaggadasapura,1280.0,2.0,56.0,3,4375.0
4532,Kaggadasapura,1275.0,2.0,52.0,2,4078.4313725490197
4533,Kaggadasapura,2150.0,4.0,100.0,4,4651.162790697675
4534,Kaggadasapura,1150.0,2.0,42.0,2,3652.1739130434785
4535,Kaggadasapura,1110.0,2.0,53.0,2,4774.774774774774
4536,Kaggadasapura,1060.0,2.0,48.0,2,4528.301886792453
4538,Kaggadasapura,1063.0,2.0,42.0,2,3951.081843838194
4539,Kaggadasapura,1470.0,2.0,75.0,3,5102.040816326531
4541,Kaggadasapura,1050.0,2.0,48.0,2,4571.428571428572
4542,Kaggadasapura,1132.0,2.0,42.0,2,3710.2473498233217
4543,Kaggadasapura,1100.0,2.0,58.0,2,5272.727272727273
4544,Kaggadasapura,1325.0,2.0,50.0,2,3773.5849056603774
4545,Kaggadasapura,1200.0,2.0,53.0,2,4416.666666666667
4546,Kaggadasapura,1035.0,2.0,45.5,2,4396.135265700483
4547,Kaggadasapura,1180.0,1.0,50.0,2,4237.28813559322
4548,Kaggadasapura,1140.0,2.0,46.0,2,4035.0877192982457
4549,Kaggadasapura,1340.0,3.0,66.0,3,4925.373134328358
4551,Kaggadasapura,1500.0,3.0,75.0,3,5000.0
4552,Kaggadasapura,1215.0,2.0,43.0,2,3539.0946502057614
4553,Kaggadasapura,1225.0,2.0,48.0,2,3918.3673469387754
4555,Kaggadasapura,1540.0,3.0,75.0,3,4870.12987012987
4556,Kaggadasapura,1240.0,2.0,45.0,2,3629.032258064516
4557,Kaggadasapura,1560.0,2.0,72.0,3,4615.384615384615
4558,Kaggadasapura,1240.0,2.0,58.58,2,4724.193548387097
4559,Kaggadasapura,1000.0,2.0,43.0,2,4300.0
4560,Kaggadasapura,1225.0,2.0,48.0,2,3918.3673469387754
4562,Kaggadasapura,960.0,2.0,45.0,2,4687.5
4563,Kaggadasapura,775.0,2.0,29.5,2,3806.451612903226
4565,Kaggadasapura,1455.0,3.0,75.0,3,5154.639175257732
4566,Kaggadasapura,1045.0,2.0,55.0,2,5263.1578947368425
4568,Kaggadasapura,1654.0,3.0,70.0,3,4232.1644498186215
4570,Kaggadasapura,1106.0,2.0,40.0,2,3616.6365280289333
4571,Kaggadasapura,1485.0,2.0,70.0,3,4713.804713804714
4572,Kaggadasapura,1175.0,2.0,50.0,2,4255.31914893617
4575,Kaggadasapura,1105.0,2.0,39.5,2,3574.660633484163
4576,Kaggadasapura,1500.0,2.0,75.0,3,5000.0
4577,Kaggadasapura,1400.0,2.0,68.0,3,4857.142857142857
4578,Kaggadasapura,1150.0,2.0,45.0,2,3913.0434782608695
4580,Kaggalipura,700.0,1.0,38.0,1,5428.571428571428
4582,Kaggalipura,700.0,1.0,36.0,1,5142.857142857143
4583,Kaggalipura,950.0,2.0,48.0,2,5052.631578947368
4584,Kaggalipura,1000.0,2.0,60.0,2,6000.0
4585,Kaggalipura,950.0,2.0,50.0,2,5263.1578947368425
4586,Kaggalipura,950.0,2.0,47.0,2,4947.368421052632
4587,Kaggalipura,1150.0,2.0,62.0,3,5391.304347826087
4588,Kaggalipura,700.0,1.0,35.0,1,5000.0
4591,Kaggalipura,950.0,2.0,45.0,2,4736.8421052631575
4592,Kaggalipura,950.0,2.0,60.0,2,6315.789473684211
4593,Kaikondrahalli,1645.0,3.0,100.0,3,6079.0273556231
4594,Kaikondrahalli,1115.0,2.0,50.0,2,4484.304932735426
4595,Kaikondrahalli,1220.0,3.0,56.0,3,4590.163934426229
4596,Kaikondrahalli,1300.0,2.0,61.0,2,4692.307692307692
4597,Kaikondrahalli,1700.0,4.0,108.0,4,6352.941176470588
4598,Kaikondrahalli,1342.0,3.0,92.0,3,6855.439642324888
4599,Kaikondrahalli,1605.0,3.0,105.0,3,6542.056074766355
4600,Kaikondrahalli,1253.0,2.0,81.5,2,6504.38946528332
4601,Kaikondrahalli,991.0,2.0,64.0,2,6458.123107971745
4602,Kaikondrahalli,1250.0,2.0,78.0,2,6240.0
4603,Kaikondrahalli,3381.0,6.0,225.0,6,6654.835847382431
4604,Kalena Agrahara,1200.0,2.0,50.0,2,4166.666666666667
4605,Kalena Agrahara,1804.0,3.0,120.0,3,6651.884700665189
4606,Kalena Agrahara,1425.0,2.0,70.0,3,4912.2807017543855
4607,Kalena Agrahara,1325.0,2.0,76.0,2,5735.8490566037735
4608,Kalena Agrahara,1450.0,2.0,85.0,3,5862.068965517241
4609,Kalena Agrahara,980.0,2.0,40.0,2,4081.6326530612246
4610,Kalena Agrahara,1187.0,2.0,52.0,2,4380.791912384162
4611,Kalena Agrahara,800.0,2.0,30.0,2,3750.0
4612,Kalena Agrahara,1565.0,3.0,78.0,3,4984.025559105431
4613,Kalena Agrahara,610.0,1.0,39.0,1,6393.44262295082
4614,Kalena Agrahara,1040.0,2.0,45.0,2,4326.923076923077
4615,Kalena Agrahara,1450.0,3.0,100.0,3,6896.551724137931
4616,Kalena Agrahara,1200.0,2.0,45.0,2,3750.0
4617,Kalena Agrahara,1902.0,3.0,89.0,3,4679.2849631966355
4618,Kalena Agrahara,800.0,2.0,40.0,2,5000.0
4619,Kalena Agrahara,1222.0,2.0,48.0,2,3927.986906710311
4620,Kalena Agrahara,900.0,2.0,40.0,2,4444.444444444444
4621,Kalena Agrahara,1837.0,2.0,95.0,3,5171.475231355471
4622,Kalena Agrahara,1510.0,3.0,78.0,3,5165.562913907284
4623,Kalena Agrahara,1354.0,2.0,70.0,2,5169.8670605613
4624,Kalena Agrahara,1200.0,3.0,70.0,2,5833.333333333333
4625,Kalena Agrahara,1354.0,2.0,71.0,2,5243.722304283604
4626,Kalkere,856.0,2.0,40.0,2,4672.897196261682
4627,Kalkere,925.0,2.0,48.0,2,5189.189189189189
4628,Kalkere,925.0,2.0,51.0,2,5513.513513513513
4629,Kalkere,1147.0,2.0,54.0,2,4707.933740191805
4630,Kalkere,925.0,2.0,42.0,2,4540.540540540541
4631,Kalkere,1850.0,3.0,95.0,3,5135.135135135135
4632,Kalkere,925.0,2.0,55.0,2,5945.945945945946
4633,Kallumantapa,1050.0,2.0,50.0,2,4761.9047619047615
4634,Kallumantapa,1054.0,2.0,53.0,2,5028.462998102466
4635,Kallumantapa,1255.0,2.0,65.0,2,5179.282868525896
4636,Kalyan nagar,1375.0,3.0,75.0,3,5454.545454545455
4637,Kalyan nagar,820.0,2.0,39.0,2,4756.09756097561
4638,Kalyan nagar,3800.0,5.0,300.0,4,7894.736842105263
4639,Kalyan nagar,1640.0,3.0,88.0,3,5365.8536585365855
4641,Kalyan nagar,1080.0,2.0,73.0,2,6759.259259259259
4642,Kalyan nagar,2422.0,3.0,150.0,4,6193.228736581338
4643,Kalyan nagar,1280.0,2.0,48.0,2,3750.0
4645,Kalyan nagar,1198.0,2.0,65.0,2,5425.709515859767
4646,Kalyan nagar,1250.0,2.0,65.0,2,5200.0
4647,Kalyan nagar,1190.0,2.0,60.0,2,5042.016806722689
4648,Kalyan nagar,1086.0,2.0,44.5,2,4097.605893186003
4649,Kalyan nagar,2285.0,4.0,165.0,3,7221.006564551422
4650,Kalyan nagar,1100.0,2.0,70.0,2,6363.636363636364
4651,Kamakshipalya,1150.0,2.0,75.0,2,6521.739130434783
4652,Kamakshipalya,1155.0,2.0,60.0,3,5194.805194805195
4653,Kamakshipalya,1044.0,2.0,85.0,2,8141.762452107279
4654,Kamakshipalya,450.0,1.0,30.0,1,6666.666666666667
4655,Kamakya Layout,2750.0,6.0,200.0,6,7272.727272727273
4656,Kamala Nagar,1000.0,2.0,80.0,2,8000.0
4657,Kamala Nagar,700.0,2.0,43.0,2,6142.857142857143
4658,Kamala Nagar,565.0,1.0,33.0,1,5840.70796460177
4659,Kambipura,883.0,2.0,45.0,2,5096.262740656852
4660,Kambipura,1082.0,2.0,56.0,3,5175.6007393715345
4661,Kambipura,883.0,2.0,45.0,2,5096.262740656852
4663,Kambipura,883.0,2.0,39.0,2,4416.761041902605
4664,Kambipura,883.0,2.0,45.0,2,5096.262740656852
4665,Kambipura,883.0,2.0,39.0,2,4416.761041902605
4666,Kambipura,1082.0,2.0,55.0,3,5083.179297597043
4668,Kambipura,883.0,2.0,37.0,2,4190.260475651189
4669,Kambipura,883.0,2.0,44.0,2,4983.012457531144
4670,Kambipura,883.0,2.0,37.0,2,4190.260475651189
4673,Kambipura,883.0,2.0,39.0,2,4416.761041902605
4674,Kambipura,883.0,2.0,37.01,2,4191.392978482446
4675,Kambipura,883.0,2.0,39.0,2,4416.761041902605
4676,Kambipura,883.0,2.0,45.0,2,5096.262740656852
4677,Kambipura,883.0,2.0,39.0,2,4416.761041902605
4678,Kambipura,1082.0,2.0,55.0,3,5083.179297597043
4679,Kammagondahalli,1263.0,2.0,51.5,2,4077.593032462391
4680,Kammagondahalli,2700.0,7.0,110.0,6,4074.074074074074
4681,Kammagondahalli,1347.0,2.0,55.0,3,4083.147735708983
4682,Kammanahalli,2845.0,5.0,140.0,5,4920.91388400703
4683,Kammanahalli,1666.0,4.0,150.0,5,9003.60144057623
4684,Kammanahalli,700.0,1.0,59.0,1,8428.57142857143
4685,Kammanahalli,1200.0,2.0,80.0,2,6666.666666666667
4686,Kammanahalli,1100.0,2.0,60.0,2,5454.545454545455
4687,Kammanahalli,1200.0,1.0,81.0,2,6750.0
4688,Kammanahalli,2900.0,4.0,200.0,4,6896.551724137931
4689,Kammanahalli,1200.0,3.0,80.0,2,6666.666666666667
4690,Kammasandra,1595.0,3.0,65.0,3,4075.2351097178685
4691,Kammasandra,810.0,2.0,24.5,2,3024.6913580246915
4692,Kammasandra,657.5,1.0,18.41,1,2800.0
4693,Kammasandra,674.0,2.0,29.0,2,4302.670623145401
4694,Kammasandra,912.0,2.0,39.0,3,4276.315789473684
4695,Kammasandra,1156.0,2.0,32.0,2,2768.166089965398
4696,Kammasandra,870.0,2.0,24.0,2,2758.6206896551726
4697,Kammasandra,990.0,2.0,31.5,2,3181.818181818182
4699,Kammasandra,930.0,2.0,25.0,2,2688.1720430107525
4700,Kammasandra,992.0,2.0,25.79,2,2599.798387096774
4701,Kammasandra,1030.0,1.0,25.75,2,2500.0
4703,Kammasandra,1015.0,2.0,37.0,2,3645.320197044335
4705,Kammasandra,1080.0,2.0,31.99,2,2962.037037037037
4706,Kammasandra,1415.0,2.0,60.0,2,4240.282685512368
4707,Kammasandra,1057.0,2.0,35.0,2,3311.2582781456954
4708,Kammasandra,982.0,2.0,25.53,2,2599.79633401222
4709,Kammasandra,1500.0,3.0,65.0,3,4333.333333333333
4710,Kammasandra,985.0,2.0,40.5,2,4111.675126903553
4711,Kammasandra,940.0,2.0,35.0,2,3723.404255319149
4713,Kammasandra,610.0,1.0,18.5,1,3032.7868852459014
4714,Kanaka Nagar,2479.13,3.0,215.0,3,8672.39717158842
4715,Kanaka Nagar,1365.0,3.0,99.0,3,7252.747252747253
4716,Kanaka Nagar,2274.24,4.0,160.0,3,7035.317292809907
4717,Kanaka Nagar,1600.0,4.0,90.0,4,5625.0
4718,Kanakapura,1419.0,3.0,75.0,3,5285.412262156448
4719,Kanakapura,711.0,1.0,36.0,1,5063.291139240507
4720,Kanakapura,711.0,1.0,38.0,1,5344.585091420535
4721,Kanakapura,929.0,2.0,46.0,2,4951.560818083961
4722,Kanakapura,551.0,1.0,30.0,1,5444.64609800363
4723,Kanakapura,1020.0,2.0,42.83,2,4199.019607843137
4724,Kanakapura,1699.0,3.0,97.0,3,5709.240729841083
4725,Kanakapura,1130.0,2.0,45.2,2,4000.0
4726,Kanakapura,1476.0,3.0,75.0,3,5081.30081300813
4727,Kanakapura,1295.0,2.0,64.0,2,4942.084942084942
4728,Kanakapura,1160.0,2.0,46.39,2,3999.137931034483
4729,Kanakapura,1277.0,2.0,55.0,2,4306.969459671104
4730,Kanakapura,1151.0,2.0,59.0,2,5125.977410947003
4731,Kanakapura,945.0,2.0,47.0,2,4973.544973544974
4732,Kanakapura,1254.0,2.0,70.0,3,5582.13716108453
4733,Kanakapura,2200.0,3.0,121.0,3,5500.0
4734,Kanakapura,1340.0,2.0,65.0,2,4850.746268656716
4736,Kanakapura,1450.0,3.0,75.0,3,5172.413793103448
4737,Kanakapura,1130.0,2.0,45.2,2,4000.0
4738,Kanakapura,1283.0,2.0,68.0,2,5300.077942322681
4739,Kanakapura,2130.0,4.0,120.0,4,5633.802816901409
4741,Kanakapura,938.0,1.0,50.0,1,5330.490405117271
4742,Kanakapura,825.0,1.0,35.475,1,4300.0
4743,Kanakapura,1489.0,2.0,70.0,3,4701.141705842848
4744,Kanakapura,1477.0,2.0,69.5,3,4705.484089370345
4745,Kanakpura Road,700.0,2.0,36.0,2,5142.857142857143
4746,Kanakpura Road,1665.0,3.0,88.0,3,5285.285285285286
4747,Kanakpura Road,950.0,2.0,57.0,2,6000.0
4748,Kanakpura Road,2250.0,4.0,110.0,4,4888.888888888889
